0.000000000000000000e+00 0.000000000000000000e+00
4.809808176108315569e-02 2.699698464798252345e-02
9.319497832023310169e-02 2.699008208045057533e-02
1.350794977366105432e-01 2.699479188804763952e-02
1.769427008391007694e-01 2.699950453641996456e-02
2.185837524273999133e-01 2.700460696237437161e-02
2.596392920724161502e-01 2.700656940806221706e-02
3.005105321671475704e-01 2.700853227433162515e-02
3.408839272063833303e-01 2.701983681490732758e-02
3.804585757835129423e-01 2.704094668009305105e-02
4.192275672211295268e-01 2.704647251051023674e-02
4.574354107698662131e-01 2.704982497533774469e-02
4.954535651185936196e-01 2.705342347281048873e-02
5.341310892210991979e-01 2.705662765245607504e-02
5.721892864336176610e-01 2.705940863106931840e-02
6.088405668862879594e-01 2.706171804083985777e-02
6.437038582366352291e-01 2.706369439480094466e-02
6.774619161077352070e-01 2.706531138442191259e-02
7.120088395261753300e-01 2.706605233118016679e-02
7.454244844748343368e-01 2.706538564232778207e-02
7.755511440255302702e-01 2.706411407917424725e-02
8.076687824702354357e-01 2.706233658641465922e-02
8.392323160475035904e-01 2.706002623870816873e-02
8.689767304797449965e-01 2.705719198526773325e-02
8.966882916397636016e-01 2.705384653809810372e-02
9.254783739689704802e-01 2.705000688864180394e-02
9.524667218128797241e-01 2.704568510505122106e-02
9.782971880628125172e-01 2.704089702434330639e-02
1.003340035830779797e+00 2.703568760609337956e-02
1.026463630694549822e+00 2.703013177211143273e-02
1.046104973919359526e+00 2.702426432295448183e-02
1.068155678112975071e+00 2.701811664538558352e-02
1.090360662865765606e+00 2.701172366407932415e-02
1.111947597542116695e+00 2.700512187193454192e-02
1.133113781905742412e+00 2.699834889003544305e-02
1.154942464419368209e+00 2.699144347045037001e-02
1.176275014752879766e+00 2.698444547466100768e-02
1.198693120686115554e+00 2.697739580729014916e-02
1.220922177612272064e+00 2.697033474008321552e-02
1.240752976609990066e+00 2.696330029120046212e-02
1.260512841545619045e+00 2.695633032581514626e-02
1.282588949277101209e+00 2.694946260178570502e-02
1.303516029620337191e+00 2.694273464612635671e-02
1.324478028221550030e+00 2.693618352047460682e-02
1.346058902575490768e+00 2.692984562285935524e-02
1.367235994739310678e+00 2.692375681377402394e-02
1.388982648559681010e+00 2.691795206320485301e-02
1.412309280233063458e+00 2.691246526496199332e-02
1.434553154831406774e+00 2.690732956642364476e-02
1.456068906540281649e+00 2.690257692421983010e-02
1.476042579803320987e+00 2.689823856705943553e-02
1.497045251832438639e+00 2.689434451966291398e-02
1.517031009401849762e+00 2.689092349393807854e-02
1.536088778043764647e+00 2.688800335928483859e-02
1.555298587387801135e+00 2.688561058592775152e-02
1.574187182904211113e+00 2.688377015868299511e-02
1.593132829236896031e+00 2.688250615886370390e-02
1.612804196891939768e+00 2.688184113290261260e-02
1.632286020254833492e+00 2.688179602570552745e-02
1.651006181784181681e+00 2.688239084687076008e-02
1.667960697511482238e+00 2.688364396277218710e-02
1.686377816640702187e+00 2.688557204152584174e-02
1.704626264420413095e+00 2.688819079418096336e-02
1.722984311985467309e+00 2.689151421296542832e-02
1.741435723765447419e+00 2.689555453395887571e-02
1.759903456402157396e+00 2.690032303610238179e-02
1.778162911380281042e+00 2.690582896257212239e-02
1.795793112472942044e+00 2.691208060516766046e-02
1.812866586351191023e+00 2.691908448773600027e-02
1.829104876642429378e+00 2.692684535923548644e-02
1.844387007642166010e+00 2.693536704777523688e-02
1.860380122632546041e+00 2.694465162848471221e-02
1.877214912571437022e+00 2.695469943400660706e-02
1.892733306669374560e+00 2.696550992622154946e-02
1.909200587301674856e+00 2.697708086431840555e-02
1.924780367851318674e+00 2.698940833333610123e-02
1.939210292650467071e+00 2.700248761820604748e-02
1.954165772817001212e+00 2.701631238761223464e-02
1.968132210429634155e+00 2.703087474121399977e-02
1.982482558269878847e+00 2.704616607158205274e-02
1.996471627853772191e+00 2.706217601262871433e-02
2.010821367273534221e+00 2.707889357023790869e-02
2.024734202725300580e+00 2.709630636152217734e-02
2.038030253539436121e+00 2.711440068777424758e-02
2.051011961251667515e+00 2.713316235723611108e-02
2.064619507829612566e+00 2.715257597506827436e-02
2.077856615528467454e+00 2.717262503324167564e-02
2.090778509845855559e+00 2.719329269055211287e-02
2.102811210177623291e+00 2.721456112363866697e-02
2.114294579208896074e+00 2.723641163236681373e-02
2.126009858810798292e+00 2.725882536715550086e-02
2.137837175159398750e+00 2.728178274869067985e-02
2.149598503303100649e+00 2.730526358636482104e-02
2.160894176830408853e+00 2.732924774479891794e-02
2.172091402817139194e+00 2.735371463680540821e-02
2.183579608185118204e+00 2.737864335137147123e-02
2.194112501868766163e+00 2.740401325300979157e-02
2.204302142662861730e+00 2.742980339663605646e-02
2.214375788529657108e+00 2.745599327301741568e-02
2.224316168393888571e+00 2.748256241674274652e-02
2.233548336042212146e+00 2.750949053181553708e-02
2.242514209940714043e+00 2.753675798743365072e-02
2.251900039776776552e+00 2.756434549414035762e-02
2.260702585057022596e+00 2.759223422514915300e-02
2.269585110017822149e+00 2.762040623915963666e-02
2.278525428697932842e+00 2.764884421644275489e-02
2.287249951380931456e+00 2.767753156933075789e-02
2.295996232753343413e+00 2.770645279414723355e-02
2.305061523700313586e+00 2.773559325571373774e-02
2.314554258564640588e+00 2.776493928014204735e-02
2.323460269275700707e+00 2.779447844048295313e-02
2.331764711716743932e+00 2.782419937547168237e-02
2.340377387789714714e+00 2.785409185793098763e-02
2.348754408028934648e+00 2.788414702096751394e-02
2.357641095205592396e+00 2.791435713890637327e-02
2.366157464567134827e+00 2.794471589118503047e-02
2.374394780665027849e+00 2.797521819876831045e-02
2.382582994919105079e+00 2.800586023828661314e-02
2.390612152110902500e+00 2.803663959369671194e-02
2.398237630744875393e+00 2.806755508439973124e-02
2.406238385258888002e+00 2.809860674368160408e-02
2.414705597072638987e+00 2.812979593628939581e-02
2.422631174043895719e+00 2.816112516279467223e-02
2.430757882924293956e+00 2.819259800095108570e-02
2.438095034583855458e+00 2.822421920197843576e-02
2.445768788805841254e+00 2.825599445817601751e-02
2.453206575186773541e+00 2.828793030838874789e-02
2.461207734693268812e+00 2.832003422607761237e-02
2.468755686568012031e+00 2.835231427374392682e-02
2.475752857001931595e+00 2.838477924441402608e-02
2.482599268378752111e+00 2.841743835260521212e-02
2.489284263055222546e+00 2.845030109410365618e-02
2.495071715319020722e+00 2.848337733969605670e-02
2.501598197581021310e+00 2.851667697641181026e-02
2.508087727646172382e+00 2.855020974854401844e-02
2.514422175796303893e+00 2.858398537176152707e-02
2.521443666540373219e+00 2.861801312934496994e-02
2.527211985144099060e+00 2.865230170521687603e-02
2.533927737198986119e+00 2.868685932538474204e-02
2.539793642391158457e+00 2.872169331990592073e-02
2.545553706871299671e+00 2.875680996049083740e-02
2.551995986371467406e+00 2.879221463229852951e-02
2.557735613162153587e+00 2.882791137808632387e-02
2.562828685706109333e+00 2.886390275389677518e-02
2.568343802533648912e+00 2.890019002960931074e-02
2.572918183570533479e+00 2.893677262703723760e-02
2.577868463437102964e+00 2.897364844576635207e-02
2.583777720706072145e+00 2.901081342762518167e-02
2.588265015884221754e+00 2.904826146879049484e-02
2.593347480007355710e+00 2.908598465562607302e-02
2.598385160473675182e+00 2.912397287391745374e-02
2.603547612417932644e+00 2.916221376919694505e-02
2.607750458196405052e+00 2.920069298728144441e-02
2.613384589810873404e+00 2.923939385566834762e-02
2.618242279156655083e+00 2.927829739976969825e-02
2.622855386795415189e+00 2.931738256922692201e-02
2.628274659873901076e+00 2.935662601806154556e-02
2.632730002499515720e+00 2.939600218083032734e-02
2.637337027848255300e+00 2.943548346202515265e-02
2.641327216066832850e+00 2.947504011599257762e-02
2.644935289890679275e+00 2.951464047650773428e-02
2.648885396639560241e+00 2.955425094239504807e-02
2.652760236175956798e+00 2.959383613708946661e-02
2.657052151915121563e+00 2.963335900804536793e-02
2.661216723770097214e+00 2.967278096264323872e-02
2.665769821782286275e+00 2.971206207607044597e-02
2.670384962051397970e+00 2.975116109108917606e-02
2.674559635535032065e+00 2.979003571449110460e-02
2.678414505458590611e+00 2.982864286282273583e-02
2.682308619464627064e+00 2.986693853932208265e-02
2.685674395090864142e+00 2.990487829452632279e-02
2.689330013072043002e+00 2.994241749659000071e-02
2.692529414862484760e+00 2.997951106632885596e-02
2.696229375966727293e+00 3.001611409885414014e-02
2.699689208681497199e+00 3.005218214354218528e-02
2.703121232887409686e+00 3.008767078315840657e-02
2.706481895132266224e+00 3.012253664821897686e-02
2.709425276744401145e+00 3.015673673360860438e-02
2.712208527037564654e+00 3.019022924803663882e-02
2.714973145155661349e+00 3.022297386162008798e-02
2.716924879357737854e+00 3.025493104683673468e-02
2.719763812681621040e+00 3.028606305285311967e-02
2.722580397777823347e+00 3.031633412583217835e-02
2.725937558991970988e+00 3.034570969150151426e-02
2.729516415285309083e+00 3.037415743309729993e-02
2.732839768809342207e+00 3.040164747379430626e-02
2.736289392098513407e+00 3.042815141409066157e-02
2.739682078119442643e+00 3.045364348962581458e-02
2.743192352369052234e+00 3.047810070811305533e-02
2.746878693392077686e+00 3.050150176172231747e-02
2.750543055080920229e+00 3.052382823989793076e-02
2.754548978087435707e+00 3.054506471614356483e-02
2.758329156965513285e+00 3.056519756145878106e-02
2.762138435191002106e+00 3.058421660361105091e-02
2.765696356128116484e+00 3.060211349692241664e-02
2.769573948290168008e+00 3.061888296500671000e-02
