nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.335940989561907443e-12
3.969286540797756668e+00 4.214208310706816896e+00 3.480430233609750346e+00 2.590472028723652009e+00 2.075504308314140900e+00 1.991730277090114853e+00 2.395353139760493910e+00 3.341839627993408612e+00 3.990560618338036658e+00 4.039897083237645070e+00 3.333253387034191828e+00 2.761550917016589946e+00 2.597531987426365152e+00 2.890528508885984227e+00 3.654523945109303895e+00 4.009332080191733816e+00 3.864646897109796253e+00 2.998317301586730377e+00 2.631136239896867846e+00 2.888928178118917334e+00 3.738074288976748427e+00 4.010753741585787679e+00 3.629931186761841122e+00 2.870708576491211694e+00 2.856958989465549603e+00 3.631377304382683135e+00 3.987186483270558579e+00 3.639955080853052305e+00 2.910464604099564312e+00 3.136124812068914913e+00 3.923369626279209044e+00 3.962603628865569494e+00 3.117601208783361777e+00 3.135255450647492559e+00 3.915834698349748511e+00 3.919717326050049078e+00 3.108607477876680569e+00 3.493012221577529886e+00 3.944967240215440540e+00 3.467568581971997688e+00 3.285413633137587386e+00 3.918945368825351050e+00 3.627390602306662437e+00 3.355942672602754584e+00 3.915016814193379435e+00 3.475943632766117730e+00 3.673754772004850899e+00 3.923360059807677214e+00 3.359045270824240426e+00 3.891367690631473142e+00 3.457193660437844152e+00 3.869852346398010567e+00 3.596146459242822502e+00 3.858079293989323144e+00 3.591216968418319944e+00 3.855874549630472270e+00 3.514101232497345073e+00 3.856047226027685237e+00 3.709939237593479433e+00 3.691571498793410733e+00 3.831366772428440370e+00 3.759698138985983817e+00 3.601674649973827691e+00 3.777404524914535600e+00 3.801905740277886192e+00 3.788460993012197076e+00 3.776708372640588340e+00 3.766362359191394393e+00 3.757119963459131462e+00 3.748263415211311678e+00 3.739441434355737837e+00 3.676380559958730920e+00 3.692638802433589440e+00 3.697943858428806241e+00 3.646092461785118921e+00 3.667334106969961649e+00 3.647519063827540542e+00 3.627928616176947507e+00 3.607852725908609948e+00 3.586598190405627662e+00 3.547624826795906738e+00 3.536202431110851307e+00 3.507158087958023973e+00 3.475711108553984907e+00 3.437788341857348939e+00 3.399648541524927126e+00 3.358186008609007622e+00 3.309376981307869059e+00 3.254252306097807690e+00 3.191275095129281425e+00 3.118724002963591868e+00 3.034394485427942989e+00 2.935050392047194645e+00 2.816205865345771553e+00 2.671254317853088533e+00 2.489875050512394328e+00 2.254686143097359707e+00 1.932246630392286280e+00 1.440503137043976700e+00 nan
3.940965900642119379e+00 4.123602772850344600e+00 4.268909475713679846e+00 4.283018033290391990e+00 3.486880352643792591e+00 2.665741490702820737e+00 2.787262121462971809e+00 3.546271247566472162e+00 3.979366816173082633e+00 4.042262593290677053e+00 4.092665082927803510e+00 3.912261369654022936e+00 3.316762998477880586e+00 3.250126684858982262e+00 3.750362708501950415e+00 3.985136129676080774e+00 4.048997782195615791e+00 4.093395054918086196e+00 3.606147482762909640e+00 3.339349107301968544e+00 3.810025357431367610e+00 3.982597555648860865e+00 4.030996864486915854e+00 3.965311883393548342e+00 3.473840712180278789e+00 3.754724544759477922e+00 3.964963778931057004e+00 4.007169550411253667e+00 3.916579302124216788e+00 3.572128937984968999e+00 3.924891629126529224e+00 3.972729976082147729e+00 4.001313860869701422e+00 3.643188299799875463e+00 3.918383358502479652e+00 3.958488684974090788e+00 3.961133205953844882e+00 3.733566498616369245e+00 3.929864471380073887e+00 3.954104751730884715e+00 3.754116395954202545e+00 3.913297918283979548e+00 3.935439574053278822e+00 3.787708050541016558e+00 3.906665315278250006e+00 3.923276894539914572e+00 3.812744852443727517e+00 3.902643618298497152e+00 3.885331075583747129e+00 3.886479576159314941e+00 3.896604081167054368e+00 3.873509867103106963e+00 3.882860696918517984e+00 3.863733163930917147e+00 3.870997752507173484e+00 3.856555427302100103e+00 3.859767820750867884e+00 3.847985620177699850e+00 3.823474699957819301e+00 3.837253321508415027e+00 3.827784027908308406e+00 3.811126033872591634e+00 3.815247464240183017e+00 3.806169016705447827e+00 3.797199314519979829e+00 3.788169971552844295e+00 3.778849356125060677e+00 3.769138696610131678e+00 3.758915341656066111e+00 3.748016202920130269e+00 3.736416789579781295e+00 3.724049896222404232e+00 3.710814455859486216e+00 3.696651423985525931e+00 3.681553404229255921e+00 3.665301643598776415e+00 3.647838391121305701e+00 3.629022501620584595e+00 3.608662738278306303e+00 3.586568600712054078e+00 3.562541283745198850e+00 3.536297191296767117e+00 3.507545826142477896e+00 3.475876661389172728e+00 3.440868394501248595e+00 3.401968637503883564e+00 3.358539001949881975e+00 3.309684202690780896e+00 3.254410041123013464e+00 3.191346432662306665e+00 3.118781315780257746e+00 3.034374750196624948e+00 2.934974739299001101e+00 2.816105788177317493e+00 2.671100785725188498e+00 2.489744547226392157e+00 2.254578283695023888e+00 1.932244892423983895e+00 1.440498699246814507e+00 nan
3.944356368558175951e+00 4.062268434486637325e+00 4.147382128415862290e+00 4.213023121091236334e+00 4.262551957834816996e+00 4.108874304899072349e+00 3.661006271461689110e+00 3.761086665306110799e+00 3.981222698183607189e+00 4.012619604828991271e+00 4.035685081512507821e+00 4.055057208530489454e+00 4.063026254783368429e+00 3.829156326562613621e+00 3.860522718861785219e+00 3.978991025908542145e+00 4.010821699200497470e+00 4.030703689898768260e+00 4.044300976112727319e+00 3.929862141285358490e+00 3.895193339006894906e+00 3.972452397705307892e+00 3.991180016787452267e+00 4.004017114873432703e+00 4.008713306725924852e+00 3.889508905406557915e+00 3.959618116864555670e+00 3.973121894676717503e+00 3.981853282354788970e+00 3.971064767749140412e+00 3.939307264747584636e+00 3.954047053114551513e+00 3.960455035268400259e+00 3.962934673821902454e+00 3.932473067594413063e+00 3.941324877947272931e+00 3.944865994365344353e+00 3.941907458544990916e+00 3.928389836363812115e+00 3.930000031142481642e+00 3.930124929437517345e+00 3.918102585569849250e+00 3.917828205502042138e+00 3.916774897147063506e+00 3.908345661298980200e+00 3.906373693901436184e+00 3.903487028180347096e+00 3.896993695285411174e+00 3.894289435080495743e+00 3.888567566660601660e+00 3.884735850171823213e+00 3.879909456695149750e+00 3.875006137042231735e+00 3.870166949164037362e+00 3.864757154187210997e+00 3.859278842123075037e+00 3.853752334251501654e+00 3.847435604203543136e+00 3.841709695275888681e+00 3.834866548893892890e+00 3.828026296010789586e+00 3.821150229307372914e+00 3.813494444841533326e+00 3.805468398904561234e+00 3.797190775097278870e+00 3.788499690565894529e+00 3.779276348917560036e+00 3.769499651490440417e+00 3.759134863103215096e+00 3.748140749313257025e+00 3.736462361083542572e+00 3.724035262798452539e+00 3.710838901399431400e+00 3.696696225021773863e+00 3.681554268984742695e+00 3.665321774903851804e+00 3.647855750524510832e+00 3.629015232674781544e+00 3.608641669208714209e+00 3.586542513283483391e+00 3.562496143452650976e+00 3.536240963076500154e+00 3.507465616216268511e+00 3.475797691509654452e+00 3.440785941068123410e+00 3.401891136312844566e+00 3.358437046833683937e+00 3.309618920790082797e+00 3.254353442357506676e+00 3.191325738370476728e+00 3.118775974799936179e+00 3.034409879851110325e+00 2.935025475042348120e+00 2.816116761948951108e+00 2.671134685053301538e+00 2.489758459792612566e+00 2.254576118759253234e+00 1.932293639087026227e+00 1.440475143178608475e+00 nan
3.965714562821996303e+00 4.026838946024314581e+00 4.064474770645073676e+00 4.091005398533155812e+00 4.110924592623735663e+00 4.120697430591513388e+00 4.114755269483107547e+00 3.977080023087721905e+00 3.986922406245002382e+00 3.989486328427079620e+00 3.992008213851905296e+00 3.998140798049617306e+00 4.004628431454195336e+00 4.006814179294111433e+00 3.972952634791345083e+00 3.979154397355608275e+00 3.984094077810843348e+00 3.988135037421007834e+00 3.991034355003753031e+00 3.990377055623975711e+00 3.977368557428703877e+00 3.967124939084707869e+00 3.966202169688323842e+00 3.968114795171962861e+00 3.969328046450826708e+00 3.966300462466418875e+00 3.957045491824946915e+00 3.954964552646520914e+00 3.955700052575823911e+00 3.955485891508331964e+00 3.950555969339517581e+00 3.944947710725022372e+00 3.944333505170254384e+00 3.944372891047322582e+00 3.940668063782611252e+00 3.935051122052938943e+00 3.934072604910901827e+00 3.933157190992145225e+00 3.927741666681212163e+00 3.924264033948857033e+00 3.923297849963462980e+00 3.919288586729317903e+00 3.914585083561926471e+00 3.913007989004089637e+00 3.908742654926414595e+00 3.904258991366210463e+00 3.902041974123336754e+00 3.896692568252748234e+00 3.893149423465253278e+00 3.888972263136505791e+00 3.883959491330044145e+00 3.880139758420467100e+00 3.874514456374279270e+00 3.870276753259010327e+00 3.864401286893056842e+00 3.859444509627554254e+00 3.853429084071316790e+00 3.847671479127920513e+00 3.841562888100267692e+00 3.834868182059758546e+00 3.828166131474539657e+00 3.821053608002896507e+00 3.813430471290069068e+00 3.805574343234769064e+00 3.797274412430772461e+00 3.788512010942163499e+00 3.779256315499229135e+00 3.769469175142689643e+00 3.759107444928915243e+00 3.748120946773846995e+00 3.736451331427251166e+00 3.724033857585844043e+00 3.710797008111529127e+00 3.696657447661482188e+00 3.681520695334969950e+00 3.665280537898017776e+00 3.647810564528669364e+00 3.628974321468398934e+00 3.608605753048593545e+00 3.586514331676511791e+00 3.562481236908956461e+00 3.536232256221618631e+00 3.507466934211686649e+00 3.475807473199830078e+00 3.440805693594152448e+00 3.401919711828209181e+00 3.358475210135348998e+00 3.309623509417442211e+00 3.254360147953255566e+00 3.191322600399538967e+00 3.118776763345751490e+00 3.034374584845273226e+00 2.934981862821534282e+00 2.816124355843578897e+00 2.671155489766669167e+00 2.489744030038266942e+00 2.254546337298328318e+00 1.932307401296113003e+00 1.440465698011125228e+00 nan
3.991297101709648132e+00 4.004838666363589539e+00 4.014457744269214423e+00 4.022882752008408502e+00 4.028402459420632020e+00 4.029305636345339003e+00 4.023881052621989696e+00 4.010417478090039900e+00 3.987274654241484306e+00 3.969745989669829722e+00 3.963785025223991898e+00 3.965725172117656960e+00 3.971889313926857401e+00 3.978600334227628821e+00 3.982181116596000159e+00 3.978303616591806424e+00 3.974641955236839941e+00 3.975020639080560692e+00 3.976816480361518469e+00 3.977529031687727201e+00 3.974607991225998394e+00 3.966006331525896655e+00 3.960122534272799477e+00 3.960369674435722409e+00 3.962770011951611604e+00 3.963536665315388507e+00 3.957965040829484415e+00 3.952392444828848106e+00 3.951996137408768206e+00 3.953359122768756784e+00 3.951312369500872723e+00 3.945383261496945959e+00 3.941992969960206761e+00 3.942669097865572958e+00 3.941067131988384542e+00 3.935841247355132744e+00 3.932403139425838745e+00 3.932359268181893519e+00 3.928656097546054049e+00 3.924147827270384248e+00 3.922242962945108324e+00 3.919601400558498039e+00 3.915149604758078272e+00 3.912137235651594658e+00 3.909035912293640891e+00 3.904645840010799507e+00 3.901526602751835604e+00 3.897280795133689857e+00 3.892819458690922385e+00 3.889048311422554249e+00 3.884327904503316997e+00 3.880006350014682415e+00 3.874991083966908167e+00 3.870129405290804403e+00 3.864792274238790792e+00 3.859398221386967531e+00 3.853668391524542880e+00 3.847746165129984686e+00 3.841514537087059367e+00 3.835010243810486497e+00 3.828188586939284210e+00 3.821024800943550126e+00 3.813507588149990912e+00 3.805604039907907854e+00 3.797282152813544087e+00 3.788509168313134889e+00 3.779249109736602552e+00 3.769461512737196873e+00 3.759100322396108140e+00 3.748114284572592769e+00 3.736445655765260554e+00 3.724030569724982698e+00 3.710795687374706109e+00 3.696656859965763431e+00 3.681524540253759969e+00 3.665286256242359375e+00 3.647822190558157374e+00 3.628989074165021034e+00 3.608622835521757111e+00 3.586532785614426455e+00 3.562495360601340977e+00 3.536247223809676932e+00 3.507474776069520850e+00 3.475810149051780762e+00 3.440810124164874306e+00 3.401912270409098049e+00 3.358453776773234978e+00 3.309624861936360407e+00 3.254357069800200009e+00 3.191320918526098893e+00 3.118768128053198918e+00 3.034380012024573414e+00 2.935029442888805740e+00 2.816151845525525665e+00 2.671138771016483560e+00 2.489782242081278074e+00 2.254546584841625734e+00 1.932280556160548723e+00 1.440470849756662730e+00 nan
4.008358131044096773e+00 4.010234503324075384e+00 4.011821596532222145e+00 4.015502351947780824e+00 4.018462506112184585e+00 4.018796076721770305e+00 4.014665149181275261e+00 4.004243767261955078e+00 3.985773793124470998e+00 3.968474992630965481e+00 3.956957941421488822e+00 3.956296337649702455e+00 3.963283987506051709e+00 3.973701072903710330e+00 3.981740233555545405e+00 3.980307436740429861e+00 3.976114801539146093e+00 3.972516609760059936e+00 3.972834070362681658e+00 3.974721505153765655e+00 3.973923772518538122e+00 3.967770034929899214e+00 3.962600606845935403e+00 3.958728965852280179e+00 3.960041727374020493e+00 3.962406998383032786e+00 3.958918271117389587e+00 3.954874267088589690e+00 3.951356982874953516e+00 3.951448398579395338e+00 3.950990181442433080e+00 3.946871106650610805e+00 3.943463924510571150e+00 3.941193436063415323e+00 3.940655761560303727e+00 3.936950395985662432e+00 3.933667327561467086e+00 3.931246174186397990e+00 3.928836836203687177e+00 3.925436390899757377e+00 3.922127409080995886e+00 3.919485420221751948e+00 3.915948696208681135e+00 3.912392063322335911e+00 3.909039862442850843e+00 3.905273979891764835e+00 3.901407900667133166e+00 3.897502009562028302e+00 3.893331411976535872e+00 3.889067219097535055e+00 3.884598597585729784e+00 3.879955716125142562e+00 3.875142594801786355e+00 3.870106468734334282e+00 3.864882103770726829e+00 3.859417806384708882e+00 3.853718665447544378e+00 3.847769935891505622e+00 3.841534476229648831e+00 3.835025269301866935e+00 3.828196336081729267e+00 3.821029443124293934e+00 3.813511558636855536e+00 3.805605787538249185e+00 3.797281740722766585e+00 3.788508436514549160e+00 3.779249171772726790e+00 3.769462682019958155e+00 3.759102872554202168e+00 3.748118437754139443e+00 3.736451071600639828e+00 3.724036150420012792e+00 3.710802098377596447e+00 3.696664738890040436e+00 3.681530369945245962e+00 3.665292051133217210e+00 3.647826701866248911e+00 3.628991017064463254e+00 3.608622649093082835e+00 3.586530870427238060e+00 3.562491036879825490e+00 3.536241214522214626e+00 3.507479837988310756e+00 3.475819909412557251e+00 3.440812584819671116e+00 3.401905478582431641e+00 3.358463302393064787e+00 3.309627437350221246e+00 3.254372836071574682e+00 3.191339231625035300e+00 3.118776263872388821e+00 3.034425249477291864e+00 2.935002927503081338e+00 2.816092130568802698e+00 2.671109782593514392e+00 2.489710859353084782e+00 2.254573009856376764e+00 1.932261504776124905e+00 1.440514214416743322e+00 nan
4.014647577692840308e+00 4.018123502866891350e+00 4.016850244439888584e+00 4.013724423298103083e+00 4.011435392329854466e+00 4.010333332469776302e+00 4.007569293935204335e+00 4.000168034061206690e+00 3.986076823913865308e+00 3.973209077264929334e+00 3.965363187896043140e+00 3.960245719847719226e+00 3.960867400824205742e+00 3.970251986602240546e+00 3.980022688897943528e+00 3.980589705494813391e+00 3.978106713164075714e+00 3.975374172621875868e+00 3.972643938123423535e+00 3.971811738917964796e+00 3.972409444032135362e+00 3.968445944487626331e+00 3.965086814555148553e+00 3.962396701076625227e+00 3.960197733394505981e+00 3.960797354918238700e+00 3.959129922982229211e+00 3.956500958699470161e+00 3.953919571406064648e+00 3.951521446943055516e+00 3.950344288758079081e+00 3.947652848294295858e+00 3.945015780299093056e+00 3.942404743504040798e+00 3.940167681499691987e+00 3.937524387305481710e+00 3.934667397593774929e+00 3.931756434137462897e+00 3.928946747054754773e+00 3.925905574165019729e+00 3.922682466868206763e+00 3.919488840919583161e+00 3.916182677915827082e+00 3.912643507418660960e+00 3.909086954739920738e+00 3.905394815112109619e+00 3.901487227572330241e+00 3.897544075093914095e+00 3.893383049105194615e+00 3.889083584297539975e+00 3.884630805279573273e+00 3.879967291232838900e+00 3.875156480090975464e+00 3.870111347554272996e+00 3.864886064844430980e+00 3.859415285733055256e+00 3.853718681258829548e+00 3.847761288612365771e+00 3.841531888437363484e+00 3.835016277589537559e+00 3.828186987845608513e+00 3.821025121886752363e+00 3.813505029874532770e+00 3.805599200322947517e+00 3.797277556541672539e+00 3.788506613635607145e+00 3.779248905402918801e+00 3.769463352695419989e+00 3.759104045704733554e+00 3.748119765720863583e+00 3.736452302548613602e+00 3.724036696076101105e+00 3.710801426636007871e+00 3.696663837758655369e+00 3.681528538438158638e+00 3.665289186691593315e+00 3.647822873059898718e+00 3.628988145696510070e+00 3.608620696287126783e+00 3.586526628465022792e+00 3.562486111162229907e+00 3.536240116626578889e+00 3.507471455944587646e+00 3.475798566257736866e+00 3.440792130302182450e+00 3.401914456087443028e+00 3.358465074094659553e+00 3.309634363829053516e+00 3.254375563868346255e+00 3.191315204832250174e+00 3.118787615336062302e+00 3.034383973763640885e+00 2.935019237150226168e+00 2.816104092167426298e+00 2.671100144753144612e+00 2.489717712419950768e+00 2.254564898499042069e+00 1.932257357618513360e+00 nan nan
4.013465361904243522e+00 4.017374456928385129e+00 4.016828341971054428e+00 4.014187785943448716e+00 4.010504029370776991e+00 4.005469116831217313e+00 4.001369136884227018e+00 3.996882037037614577e+00 3.987346078468606780e+00 3.978842070889560212e+00 3.974378094169594977e+00 3.971620714775871086e+00 3.970325084165585494e+00 3.971100737793499924e+00 3.977964257577973228e+00 3.980234878188408487e+00 3.979140533997733709e+00 3.977311675678234071e+00 3.975041538615271097e+00 3.972692759882382685e+00 3.970842523280754932e+00 3.968806872122999430e+00 3.966621806563405350e+00 3.964514941568475059e+00 3.962562530076759071e+00 3.960841859620056304e+00 3.959317947557323691e+00 3.957325605564141480e+00 3.954964421123730922e+00 3.952479933029368731e+00 3.950130332388086529e+00 3.947928678659563317e+00 3.945408931831914323e+00 3.942737392524686246e+00 3.940139364044038306e+00 3.937629749696839987e+00 3.934826015977328062e+00 3.931833450223575444e+00 3.928945674156133716e+00 3.925971884072153806e+00 3.922745255201419923e+00 3.919492099626173509e+00 3.916189151798184387e+00 3.912680227060902016e+00 3.909081118192075266e+00 3.905387194752756308e+00 3.901499574939224502e+00 3.897521737284655341e+00 3.893381499688081782e+00 3.889068560856844492e+00 3.884606989498421648e+00 3.879955013867019353e+00 3.875128893756234039e+00 3.870098322279869052e+00 3.864861192828024539e+00 3.859399467526940075e+00 3.853700001647084594e+00 3.847746663862244620e+00 3.841522342970009163e+00 3.835006950346854460e+00 3.828180954794927704e+00 3.821021579029977300e+00 3.813502738597860819e+00 3.805598241912384161e+00 3.797277404863351080e+00 3.788506579271088359e+00 3.779248886162700050e+00 3.769463142266356481e+00 3.759103484251570038e+00 3.748118642830062353e+00 3.736450642066935668e+00 3.724034998628247273e+00 3.710800250595936767e+00 3.696662494536785637e+00 3.681527692260666562e+00 3.665288806921707998e+00 3.647822892564976272e+00 3.628988683591975573e+00 3.608620468278451732e+00 3.586533031712621611e+00 3.562505611021657970e+00 3.536255944740152035e+00 3.507472486705010439e+00 3.475808651461932186e+00 3.440806252921758457e+00 3.401914127982497593e+00 3.358457124846198294e+00 3.309626931851641363e+00 3.254346093668422313e+00 3.191323842087981255e+00 3.118775627868989542e+00 3.034369950898511803e+00 2.934971435529163841e+00 2.816133491406939804e+00 2.671147188415555984e+00 2.489750678556569063e+00 2.254576386042242753e+00 1.932212280973321761e+00 nan nan
4.008088237898597583e+00 4.010678030798962901e+00 4.009619613477123146e+00 4.007460941700875523e+00 4.004957473826918246e+00 4.002077858448102710e+00 3.998535045127641130e+00 3.993956837560351136e+00 3.988866651095403615e+00 3.984793629820669203e+00 3.982294822615662699e+00 3.980476532963989733e+00 3.979363090490295907e+00 3.978978824819235260e+00 3.979348065575456062e+00 3.980305611210856576e+00 3.980126685132781450e+00 3.978730834098437086e+00 3.976497046661277235e+00 3.973804311374750764e+00 3.971038839985020719e+00 3.968884781490655822e+00 3.966876410086396909e+00 3.964803830120458450e+00 3.962787299472364744e+00 3.960925880967399504e+00 3.959264528718075660e+00 3.957417738485567771e+00 3.955171172108538524e+00 3.952607398153508811e+00 3.950139468027734857e+00 3.947869509171836544e+00 3.945473027340714367e+00 3.942824344242390922e+00 3.940151253434362566e+00 3.937557921548612505e+00 3.934820920270599487e+00 3.931876033583480812e+00 3.928922121425233449e+00 3.925904134570315840e+00 3.922759147669369728e+00 3.919476043098654827e+00 3.916132052206712011e+00 3.912660534334842399e+00 3.909054644157451630e+00 3.905336515326311542e+00 3.901482673837416204e+00 3.897485831623687780e+00 3.893344565382204525e+00 3.889045094098950717e+00 3.884580080836483429e+00 3.879940116139996675e+00 3.875112837524675946e+00 3.870088521682783167e+00 3.864853192759490241e+00 3.859393950765047876e+00 3.853697088105047186e+00 3.847744762224362347e+00 3.841522210740425436e+00 3.835007572002218534e+00 3.828182159918124494e+00 3.821022823157372628e+00 3.813504525544618051e+00 3.805599787715725935e+00 3.797278330149630232e+00 3.788507214672535373e+00 3.779249253424016519e+00 3.769463195511489673e+00 3.759103355455863493e+00 3.748118581298530039e+00 3.736450820824591013e+00 3.724035393022601337e+00 3.710800475833381018e+00 3.696662922870092682e+00 3.681528235680507244e+00 3.665289764071202328e+00 3.647824536465592793e+00 3.628987674163184352e+00 3.608617281723096593e+00 3.586530794842556880e+00 3.562486388453633079e+00 3.536227476182145057e+00 3.507461505502530219e+00 3.475811050250023904e+00 3.440803807856564589e+00 3.401906348372278899e+00 3.358486066482043952e+00 3.309637617827786649e+00 3.254367844772908747e+00 3.191321374197147787e+00 3.118757342596850890e+00 3.034388940664610068e+00 2.934974697549395106e+00 2.816121946607327065e+00 2.671191457140200676e+00 2.489746267660476686e+00 2.254530375174411461e+00 1.932022105125952294e+00 nan nan
